consumption,timestamp,interval_seconds,interval_minutes,temp_out_c,humidity,home_size_sqft,occupants,hvac_type,thermostat_setpoint_f,comfort_level,tariff_usd_per_kwh,baseline_kwh_per_day,baseline_kwh_per_hour
4.39,2023-10-13 01:11:00,1920,32,19.9,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.11,2023-10-13 01:34:00,1380,23,20.2,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.66,2023-10-13 04:19:00,9900,165,20.9,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.11,2023-10-13 06:03:00,6240,104,20.6,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.86,2023-10-13 06:12:00,540,9,20.6,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.03,2023-10-13 06:19:00,420,7,20.6,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.06,2023-10-13 08:54:00,9300,155,23.5,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.32,2023-10-13 10:46:00,6720,112,26.8,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.15,2023-10-13 12:28:00,6120,102,26.4,78,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.87,2023-10-13 14:29:00,7260,121,26.8,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.18,2023-10-13 17:06:00,9420,157,28.2,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.41,2023-10-13 18:39:00,5580,93,26.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.54,2023-10-13 19:17:00,2280,38,26.0,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.35,2023-10-13 22:18:00,10860,181,23.9,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.46,2023-10-13 22:21:00,180,3,23.9,93,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.82,2023-10-13 22:59:00,2280,38,23.7,94,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.62,2023-10-13 23:40:00,2460,41,23.5,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.26,2023-10-13 23:53:00,780,13,23.5,95,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.22,2023-10-14 02:09:00,8160,136,21.8,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.25,2023-10-14 02:11:00,120,2,21.8,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.56,2023-10-14 03:16:00,3900,65,20.9,52,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.18,2023-10-14 04:13:00,3420,57,20.8,46,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.78,2023-10-14 04:58:00,2700,45,20.0,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.41,2023-10-14 05:04:00,360,6,20.0,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.09,2023-10-14 05:11:00,420,7,20.0,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.95,2023-10-14 11:14:00,21780,363,21.0,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.5,2023-10-14 13:12:00,7080,118,22.9,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.34,2023-10-14 15:51:00,9540,159,24.5,38,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.49,2023-10-14 15:59:00,480,8,24.5,38,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.25,2023-10-14 16:32:00,1980,33,24.1,39,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.53,2023-10-14 16:43:00,660,11,24.1,39,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.47,2023-10-14 16:57:00,840,14,24.1,39,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.55,2023-10-14 17:07:00,600,10,24.1,39,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.65,2023-10-14 17:31:00,1440,24,23.0,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.85,2023-10-14 18:15:00,2640,44,23.0,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.92,2023-10-14 18:45:00,1800,30,20.2,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.95,2023-10-14 18:51:00,360,6,20.2,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.23,2023-10-14 20:19:00,5280,88,19.2,52,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.22,2023-10-14 21:54:00,5700,95,17.8,56,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.37,2023-10-14 23:12:00,4680,78,17.4,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.14,2023-10-14 23:23:00,660,11,17.4,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.43,2023-10-15 00:14:00,3060,51,17.0,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.45,2023-10-15 00:40:00,1560,26,16.5,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.18,2023-10-15 00:44:00,240,4,16.5,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.03,2023-10-15 01:04:00,1200,20,16.5,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.25,2023-10-15 02:22:00,4680,78,16.0,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.66,2023-10-15 02:30:00,480,8,16.0,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.76,2023-10-15 02:47:00,1020,17,15.6,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.22,2023-10-15 03:24:00,2220,37,15.6,57,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.05,2023-10-15 05:31:00,7620,127,14.3,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.24,2023-10-15 05:46:00,900,15,14.3,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.32,2023-10-15 06:51:00,3900,65,13.9,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.72,2023-10-15 07:51:00,3600,60,13.5,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.32,2023-10-15 08:29:00,2280,38,13.5,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.67,2023-10-15 09:14:00,2700,45,15.5,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.93,2023-10-15 10:23:00,4140,69,17.3,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.89,2023-10-15 11:05:00,2520,42,18.6,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.8,2023-10-15 11:32:00,1620,27,19.6,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.29,2023-10-15 12:19:00,2820,47,19.6,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.81,2023-10-15 12:25:00,360,6,19.6,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.32,2023-10-15 12:33:00,480,8,20.4,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.91,2023-10-15 15:50:00,11820,197,21.4,43,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.85,2023-10-15 16:58:00,4080,68,21.3,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.22,2023-10-15 17:39:00,2460,41,20.4,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.98,2023-10-15 18:24:00,2700,45,20.4,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.92,2023-10-15 18:27:00,180,3,20.4,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.33,2023-10-15 18:42:00,900,15,18.7,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.57,2023-10-15 19:10:00,1680,28,18.7,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.63,2023-10-15 20:06:00,3360,56,17.3,55,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.22,2023-10-15 21:38:00,5520,92,16.0,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.7,2023-10-15 23:29:00,6660,111,15.3,62,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.79,2023-10-15 23:57:00,1680,28,14.7,64,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.59,2023-10-15 23:57:00,0,0,14.7,64,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.05,2023-10-16 01:06:00,4140,69,14.3,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.16,2023-10-16 03:14:00,7680,128,13.5,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.9,2023-10-16 04:23:00,4140,69,13.1,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.72,2023-10-16 04:23:00,0,0,13.1,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.98,2023-10-16 05:46:00,4980,83,12.3,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.59,2023-10-16 06:00:00,840,14,12.3,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.93,2023-10-16 06:04:00,240,4,12.3,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.02,2023-10-16 06:47:00,2580,43,11.8,66,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.71,2023-10-16 09:47:00,10800,180,15.4,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.69,2023-10-16 12:19:00,9120,152,18.3,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.38,2023-10-16 12:48:00,1740,29,19.1,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.61,2023-10-16 12:55:00,420,7,19.1,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.67,2023-10-16 16:50:00,14100,235,19.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.13,2023-10-16 17:15:00,1500,25,19.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.02,2023-10-16 17:18:00,180,3,19.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.88,2023-10-16 17:20:00,120,2,19.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.34,2023-10-16 17:31:00,660,11,18.5,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.56,2023-10-16 17:45:00,840,14,18.5,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.09,2023-10-16 18:03:00,1080,18,18.5,42,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.73,2023-10-16 18:48:00,2700,45,16.7,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.05,2023-10-16 19:43:00,3300,55,15.8,51,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.5,2023-10-16 19:53:00,600,10,15.8,51,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.62,2023-10-16 20:15:00,1320,22,15.8,51,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.97,2023-10-16 20:46:00,1860,31,15.0,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.5,2023-10-16 21:11:00,1500,25,15.0,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.67,2023-10-16 21:22:00,660,11,15.0,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.79,2023-10-16 21:25:00,180,3,15.0,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.33,2023-10-17 00:25:00,10800,180,12.1,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.38,2023-10-17 00:34:00,540,9,11.5,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.53,2023-10-17 01:05:00,1860,31,11.5,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.53,2023-10-17 01:33:00,1680,28,10.8,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.07,2023-10-17 02:18:00,2700,45,10.8,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.95,2023-10-17 02:27:00,540,9,10.8,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.8,2023-10-17 02:48:00,1260,21,10.4,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.93,2023-10-17 04:05:00,4620,77,10.2,80,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.8,2023-10-17 05:52:00,6420,107,9.3,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.84,2023-10-17 05:54:00,120,2,9.3,85,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.53,2023-10-17 06:37:00,2580,43,8.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.85,2023-10-17 06:59:00,1320,22,8.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.41,2023-10-17 07:08:00,540,9,8.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.21,2023-10-17 08:19:00,4260,71,8.8,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.43,2023-10-17 08:35:00,960,16,12.5,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.92,2023-10-17 09:37:00,3720,62,16.1,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.81,2023-10-17 11:04:00,5220,87,18.2,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.5,2023-10-17 12:04:00,3600,60,19.2,46,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.81,2023-10-17 12:23:00,1140,19,19.2,46,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.98,2023-10-17 13:11:00,2880,48,20.0,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.7,2023-10-17 13:21:00,600,10,20.0,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.36,2023-10-17 14:16:00,3300,55,20.7,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.77,2023-10-17 14:28:00,720,12,20.7,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.6,2023-10-17 14:28:00,0,0,20.7,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.74,2023-10-17 15:02:00,2040,34,21.1,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.97,2023-10-17 15:02:00,0,0,21.1,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.87,2023-10-17 15:15:00,780,13,21.1,45,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.05,2023-10-17 16:10:00,3300,55,21.4,43,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.45,2023-10-17 19:12:00,10920,182,18.0,60,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.13,2023-10-17 19:40:00,1680,28,17.6,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.42,2023-10-17 20:28:00,2880,48,17.6,65,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.13,2023-10-17 20:36:00,480,8,16.6,70,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.66,2023-10-17 21:58:00,4920,82,15.9,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.3,2023-10-17 23:00:00,3720,62,15.1,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.69,2023-10-17 23:25:00,1500,25,15.1,76,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.92,2023-10-17 23:34:00,540,9,13.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.05,2023-10-18 00:17:00,2580,43,13.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.11,2023-10-18 00:27:00,600,10,13.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.05,2023-10-18 00:51:00,1440,24,13.1,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.65,2023-10-18 00:57:00,360,6,13.1,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.97,2023-10-18 02:36:00,5940,99,13.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.02,2023-10-18 03:24:00,2880,48,13.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.91,2023-10-18 04:31:00,4020,67,12.5,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.77,2023-10-18 04:37:00,360,6,12.5,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.84,2023-10-18 05:37:00,3600,60,12.5,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.9,2023-10-18 05:50:00,780,13,12.5,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.53,2023-10-18 06:28:00,2280,38,12.5,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.43,2023-10-18 06:45:00,1020,17,13.1,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.48,2023-10-18 08:23:00,5880,98,13.5,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.55,2023-10-18 08:46:00,1380,23,17.9,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.87,2023-10-18 09:25:00,2340,39,17.9,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.41,2023-10-18 10:46:00,4860,81,23.3,58,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.35,2023-10-18 13:08:00,8520,142,25.8,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.76,2023-10-18 14:05:00,3420,57,26.6,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.53,2023-10-18 14:11:00,360,6,26.6,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.67,2023-10-18 14:18:00,420,7,26.6,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.17,2023-10-18 15:41:00,4980,83,27.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.74,2023-10-18 15:43:00,120,2,27.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.16,2023-10-18 16:28:00,2700,45,27.3,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.36,2023-10-18 17:31:00,3780,63,24.6,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.58,2023-10-18 19:10:00,5940,99,23.0,61,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.43,2023-10-18 20:33:00,4980,83,20.4,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.63,2023-10-18 20:51:00,1080,18,20.4,71,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.01,2023-10-18 21:47:00,3360,56,19.8,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.7,2023-10-18 22:27:00,2400,40,19.8,75,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.08,2023-10-19 00:01:00,5640,94,19.6,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.36,2023-10-19 01:07:00,3960,66,19.0,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.93,2023-10-19 03:20:00,7980,133,19.7,79,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.2,2023-10-19 03:44:00,1440,24,17.7,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.38,2023-10-19 04:41:00,3420,57,18.4,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.8,2023-10-19 04:53:00,720,12,18.4,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.54,2023-10-19 06:53:00,7200,120,16.9,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.33,2023-10-19 07:56:00,3780,63,17.6,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.41,2023-10-19 08:40:00,2640,44,20.9,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.76,2023-10-19 08:41:00,60,1,20.9,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.44,2023-10-19 11:00:00,8340,139,25.8,63,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.97,2023-10-19 12:20:00,4800,80,27.3,53,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.15,2023-10-19 13:12:00,3120,52,28.2,47,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.92,2023-10-19 14:49:00,5820,97,29.3,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.31,2023-10-19 15:31:00,2520,42,29.4,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.03,2023-10-19 16:27:00,3360,56,29.4,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.59,2023-10-19 18:07:00,6000,100,27.7,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.39,2023-10-19 18:10:00,180,3,27.7,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.3,2023-10-19 18:26:00,960,16,27.7,59,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.93,2023-10-19 19:42:00,4560,76,26.6,54,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.41,2023-10-19 20:45:00,3780,63,23.6,69,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.52,2023-10-19 21:45:00,3600,60,23.8,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.02,2023-10-19 22:03:00,1080,18,23.8,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.18,2023-10-19 22:21:00,1080,18,23.8,67,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.93,2023-10-19 23:46:00,5100,85,20.4,81,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.21,2023-10-20 01:23:00,5820,97,19.6,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.02,2023-10-20 01:27:00,240,4,19.6,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.63,2023-10-20 03:03:00,5760,96,17.3,91,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.53,2023-10-20 05:05:00,7320,122,16.0,92,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.18,2023-10-20 07:01:00,6960,116,16.0,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.82,2023-10-20 07:11:00,600,10,16.0,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.77,2023-10-20 07:12:00,60,1,16.0,90,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.88,2023-10-20 08:13:00,3660,61,16.1,88,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.82,2023-10-20 08:36:00,1380,23,19.6,73,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.96,2023-10-20 09:58:00,4920,82,23.4,63,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.44,2023-10-20 11:07:00,4140,69,26.3,50,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.07,2023-10-20 12:04:00,3420,57,28.4,40,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.16,2023-10-20 12:39:00,2100,35,30.0,33,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.23,2023-10-20 13:45:00,3960,66,31.0,28,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.67,2023-10-20 14:29:00,2640,44,31.0,28,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.18,2023-10-20 14:51:00,1320,22,31.5,26,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.86,2023-10-20 15:21:00,1800,30,31.5,26,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.36,2023-10-20 15:54:00,1980,33,31.7,25,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.43,2023-10-20 16:22:00,1680,28,31.7,25,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.43,2023-10-20 17:07:00,2700,45,31.3,27,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.95,2023-10-20 17:30:00,1380,23,31.3,27,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.29,2023-10-20 18:14:00,2640,44,28.7,41,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.54,2023-10-20 19:57:00,6180,103,24.1,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.58,2023-10-20 20:52:00,3300,55,23.0,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.71,2023-10-20 21:02:00,600,10,23.0,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.54,2023-10-20 21:05:00,180,3,23.0,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.75,2023-10-20 21:21:00,960,16,23.0,48,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.23,2023-10-20 22:25:00,3840,64,21.9,56,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.07,2023-10-20 22:42:00,1020,17,21.0,68,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.8,2023-10-20 23:19:00,2220,37,21.0,68,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.36,2023-10-20 23:23:00,240,4,21.0,68,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.84,2023-10-20 23:37:00,840,14,20.3,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.19,2023-10-21 00:13:00,2160,36,20.3,72,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.56,2023-10-21 00:43:00,1800,30,19.6,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.39,2023-10-21 00:45:00,120,2,19.6,74,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.35,2023-10-21 02:04:00,4740,79,18.8,77,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.79,2023-10-21 02:37:00,1980,33,17.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.25,2023-10-21 03:01:00,1440,24,17.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.15,2023-10-21 03:23:00,1320,22,17.9,83,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.07,2023-10-21 04:04:00,2460,41,17.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.46,2023-10-21 04:21:00,1020,17,17.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.93,2023-10-21 04:22:00,60,1,17.2,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.76,2023-10-21 04:36:00,840,14,17.5,87,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.51,2023-10-21 06:03:00,5220,87,17.0,89,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.73,2023-10-21 07:03:00,3600,60,17.6,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.68,2023-10-21 07:22:00,1140,19,17.6,86,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.59,2023-10-21 08:13:00,3060,51,17.5,84,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.51,2023-10-21 09:56:00,6180,103,23.7,63,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.87,2023-10-21 10:17:00,1260,21,23.7,63,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
2.86,2023-10-21 10:19:00,120,2,23.7,63,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.52,2023-10-21 11:22:00,3780,63,26.3,56,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
4.62,2023-10-21 12:09:00,2820,47,28.4,49,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.29,2023-10-21 12:35:00,1560,26,30.1,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
3.46,2023-10-21 13:19:00,2640,44,30.1,44,1200,2,central_ac,74,2,0.26,28,1.1666666666666667
